Turn,Entropy,Ghost X position,Ghost Y position,Estimated X,Estimated Y,X bias,Y bias
75,1.691894413950979,16.0,2.0,13.779620302917696,2.031675357247092,2.5322278182493836,0.4190052143482551
76,1.1325880984679149,16.4,1.8,14.661202802619988,1.6654606140155077,2.0032783184280074,0.6669078771968984
77,1.6708930608865586,16.6,2.2,14.645848177537792,1.8049849205381547,1.9541518224622085,0.717009047677107
78,1.4812865265878095,17.2,2.2,14.960903663128752,1.74626508328168,2.239096336871248,0.7522409500309923
79,1.726897006867636,17.0,1.8,14.516015440195996,2.0462238895816394,2.690390735882401,1.009244777916328
80,1.3772738093564705,17.2,1.8,14.861169681570974,1.8849016346318308,2.3388303184290278,0.6230196730736338
81,1.245784981479792,17.4,1.4,15.313646076806407,1.6455705975895185,2.3372707846387186,0.5291141195179037
82,0.7087581840950529,17.4,1.6,16.477512767574517,1.5033107290137542,1.7044974464850966,0.7006621458027509
83,0.749319274512725,17.6,1.2,17.34810475230515,1.3639079111035575,1.73037904953897,0.4183447466621345
84,0.6593625932006822,17.2,1.4,18.10251710047629,1.1940274902265664,1.2615102602857746,0.5164164941359399
85,1.2547539339820337,17.4,1.4,17.869130837927003,1.5227803721771118,1.4261738324145994,0.7136682233062671
86,0.6515339715837191,18.0,1.8,18.34870602431588,1.3493643236454829,1.130258795136824,0.7301271352709034
87,1.0777561810960017,17.8,1.4,17.858735242141666,1.8409978171171446,1.4847588547150004,0.5681995634234289
88,0.7739643288926457,17.4,1.6,18.4008034635935,1.4357701971689651,1.2404820781561008,0.687154039433793
89,0.0339611614760076,17.8,1.4,18.995099742815533,1.004222026102426,1.2009800514368933,0.4008444052204852
90,0.6933514861472638,17.6,1.4,18.499809269767542,1.4997995182195172,1.2999618539535085,0.49995990364390347
91,1.3382000064192223,17.4,1.8,18.219993691494647,1.7797028627410714,1.4439987382989294,0.33217828235535707
92,0.720433822044507,17.2,1.4,18.487385533612944,1.4953503190611999,1.6974771067225887,0.49907006381223995
93,1.1765725089352614,17.6,1.6,17.995029673652954,2.003156553721905,1.6029821958082273,0.8018939322331431
94,1.42446828674951,17.4,1.6,18.2497365451751,1.8744506482561794,1.4499473090350201,0.42510987034876413
95,0.5229562186990918,17.4,1.4,18.889488454978967,1.146265557479423,1.53369307298738,0.42925311149588463
96,0.6991228821724988,17.8,1.6,18.505303136813954,1.5066750105855031,1.1010606273627908,0.49866499788289936
97,1.3399568872932577,17.8,2.2,18.30111155337771,1.70818728323949,1.0602223106755417,0.7750876300563061
98,0.7126518965972138,17.6,1.8,18.491591269427886,1.4969568312326555,1.0949547616567314,0.899391366246531
99,1.315116645827189,18.0,1.6,18.368697187688703,1.6265745877849256,1.1262605624622595,0.9759447526709554
100,1.4023459310844348,18.0,1.4,18.25923330981702,1.8519675149953163,0.555539985890212,0.9111805089971898
101,1.2817655098751064,18.0,1.2,18.137642271612222,2.119818870325804,1.1724715456775556,0.9198188703258039
102,0.790217793484393,18.2,1.6,18.531341050491662,1.5692511827699465,0.7062682100983324,0.7138502365539893
103,0.010804041568724766,18.4,1.6,18.998843831495098,1.0013130678223685,0.6002312337009805,0.6002626135644737
104,0.6933058281631641,18.0,1.4,18.500010354766445,1.500034918052339,0.7000062128598671,0.5000069836104678
105,1.1621459060847157,18.0,1.2,18.038168647543944,1.9619005964644,0.8076337295087889,0.77714035787864
106,1.384730208618435,18.0,1.4,17.82002151666398,2.5483427908532024,0.9079870900016112,1.1483427908532025
107,1.8780241672086415,17.8,1.4,17.79250316697686,2.7081602374660525,1.1244980998138836,1.3081602374660526
108,1.3836008197023169,18.2,1.6,17.887448496715447,2.9719554669239243,1.067530901970732,1.3719554669239244
109,1.0639875220125317,18.2,1.8,18.353638550880323,2.3279130984855403,0.6707277101760646,0.7967478590913242
110,1.0636564938336586,18.6,2.4,18.57615965063891,1.8194289349869042,0.48476806987221793,0.9083426390078575
111,1.1961168331593426,18.4,2.0,18.6374286975762,1.6058455901765232,0.6725142604847598,0.8788308819646954
112,0.9785061054097002,18.8,1.8,18.508987122023303,1.6595365552588794,0.4946077267860183,0.6680926889482242
113,0.04654569685919209,18.8,1.6,18.99437443176789,1.0075291419013044,0.2033753409392652,0.6045174851407826
114,0.6955585459875316,18.4,1.8,18.50017190953137,1.5006730536384403,0.5000343819062743,0.9001346107276881
115,0.41666853727803577,18.4,1.6,18.903873566409228,1.0962583022564596,0.6192252867181545,0.6577549813538758
116,0.6945623847324576,18.2,1.6,18.49883941396609,1.499115849792261,0.6997678827932177,0.6998231699584523
117,1.2760432292102373,18.6,1.8,18.113043620905415,1.8853203913847305,0.5773912758189169,0.6229359217230539
118,1.0186470971715413,18.6,2.0,18.421123702225135,1.5955315614254169,0.515775259554973,0.6426810631447498
119,0.08956174634278437,18.8,1.6,18.986596734586424,1.0149075211652148,0.2080419592481455,0.6089445126991289
120,0.7952999394123408,18.2,2.0,18.486128513044036,1.524717776756915,0.4916771078264219,0.8950564446486169
121,1.3230204472911857,18.4,1.6,18.168836253466218,1.8640378972664784,0.4337672506932435,0.7728075794532957
122,0.7665453117119726,18.6,1.6,18.487026019120865,1.51283624567511,0.502594796175827,0.49743275086497796
123,1.343504924157703,18.4,1.6,18.213869273457096,1.8005973647207216,0.44277385469141917,0.4398805270558556
124,0.6951778328576973,18.4,1.8,18.493244045254823,1.4936756745336413,0.7013511909490354,0.7012648650932718
125,1.1348640322809003,18.0,1.6,18.019416038120678,1.968289751101986,0.8038832076241356,0.4063420497796028
126,0.7034084418769003,17.8,1.6,18.483930354411942,1.4866231819181672,0.6839303544119424,0.6973246363836335
127,0.44981747915007897,17.6,1.6,18.892081976626855,1.1049901244049358,1.335249185976113,0.6209980248809872
128,0.8325114025020722,17.6,1.4,18.4751796655515,1.5322352735260405,1.2950359331103,0.5064470547052081
129,1.4301782058114687,17.8,1.0,17.962452309896534,2.12509300016508,1.007509538020693,1.12509300016508
130,1.4542651248989944,17.8,1.2,17.915226009666597,2.6376847105950167,1.0169547980666807,1.4376847105950168
